p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,url
314.0,0.0,0.0669,0.0,176.0,68.0,745.0928,80.1115,101.0,16.0,1.0,http://www.manuu.ac.in
314.0,0.0,0.1401,0.0,8.0,26.0,415.1934,91.2124,21.0,15.0,0.0,http://kokrajhar.gov.in
314.0,0.0,0.1401,2.0,60.0,18.0,114.5947,70.7239,13.0,5.0,2.0,http://nmcp.dcmsme.gov.in
314.0,0.0032,0.0955,2.0,17.0,47.0,265.751,65.3822,15.0,16.0,4.0,http://www.sabarimala.kerala.gov.in
314.0,0.0446,0.1401,0.0,10.0,37.0,3258.0811,98.5368,16.0,6.0,8.0,http://dungarpur.rajasthan.gov.in
314.0,0.0573,0.0955,2.0,17.0,45.0,1098.4912,85.0216,16.0,14.0,0.0,http://www.itisattari.goa.gov.in
314.0,0.0637,0.0732,1.0,5.0,33.0,3215.5205,97.516,19.0,11.0,0.0,http://edistrict.uk.gov.in/Edistrict-EN/MainSecureSewaLogin.aspx
314.0,0.0955,0.0573,0.0,9.0,42.0,2616.3877,96.7194,29.0,9.0,0.0,http://dietthadlaskein.gov.in
314.0,0.1051,0.1178,1.0,11.0,34.0,885.7031,89.8981,17.0,18.0,0.0,http://www.nkn.in
314.0,0.1051,0.5064,0.0,17.0,69.0,598.9629,64.0404,27.0,15.0,8.0,http://hapur.nic.in
314.0,0.1306,3.6401,0.0,29.0,44.0,1494.5615,97.9721,30.0,18.0,49.0,http://www.nutritionsocietyindia.org
314.0,0.1433,0.5414,0.0,15.0,68.0,600.4092,63.9037,36.0,15.0,18.0,http://hardoi.nic.in
314.0,0.5,0.1019,0.0,47.0,31.0,67.583,68.1107,0.0,8.0,1.0,http://cghspune.gov.in
315.0,0.0095,0.3111,1.0,45.0,6.0,1771.499,98.9905,18.0,13.0,10.0,http://kvkwokha.nic.in
315.0,0.0349,0.6794,1.0,182.0,52.0,1600.5439,97.0791,29.0,17.0,21.0,http://www.niper.gov.in
315.0,0.0476,1.0635,2.0,12.0,38.0,218.6602,75.7391,6.0,11.0,19.0,http://kapurthalapolice.gov.in
315.0,0.0603,0.2317,3.0,16.0,47.0,253.7725,82.3307,40.0,6.0,0.0,http://planning.gujarat.gov.in
315.0,0.0762,0.0857,0.0,14.0,40.0,612.4111,94.5595,27.0,10.0,0.0,http://megcnrd.gov.in
315.0,0.1714,0.1333,0.0,2.0,52.0,2242.1738,95.7552,28.0,10.0,0.0,http://mslsa.gov.in
316.0,0.0,0.0095,3.0,129.0,16.0,107.3242,83.5478,17.0,15.0,3.0,http://eservices-wbfisheries.gov.in
316.0,0.0,0.1044,2.0,32.0,50.0,4560.1348,99.6551,25.0,11.0,2.0,http://animalhusb.up.nic.in
316.0,0.0,0.2184,0.0,59.0,15.0,2301.666,99.0387,4.0,12.0,5.0,http://www.kvvirudhunagar.tn.nic.in
316.0,0.0,0.3576,5.0,61.0,32.0,4457.0693,99.1761,41.0,16.0,0.0,http://www.kkvib.org
316.0,0.0,0.481,0.0,301.0,73.0,245.5859,91.2379,69.0,8.0,13.0,http://indarun.gov.in
316.0,0.0158,0.1076,1.0,6.0,26.0,15087.3848,99.7642,27.0,12.0,0.0,http://icadr.nic.in
316.0,0.0696,0.1709,2.0,15.0,33.0,1724.8828,76.5713,13.0,12.0,4.0,http://www.cethalassery.ac.in
316.0,0.0759,0.1962,0.0,7.0,24.0,584.0371,92.0444,32.0,15.0,6.0,http://rvtijaipur.nic.in
316.0,0.1266,0.6582,0.0,10.0,69.0,532.249,60.4624,25.0,6.0,13.0,http://haridwar.gov.in
316.0,0.1297,0.4937,0.0,7.0,69.0,510.999,59.9744,28.0,12.0,14.0,http://yamunanagar.nic.in
316.0,0.1456,0.0981,0.0,6.0,18.0,2288.4258,94.7974,19.0,11.0,18.0,http://swachh.mp.gov.in
316.0,0.1551,0.1867,0.0,8.0,28.0,109.2832,87.8014,13.0,15.0,1.0,http://www.acpdc.in
317.0,0.0,0.1136,1.0,1.0,36.0,23787.8174,98.6892,302.0,19.0,0.0,http://www.nmdfc.org
317.0,0.0126,0.2618,0.0,88.0,52.0,1300.8506,96.9915,154.0,12.0,6.0,http://www.swr.indianrailways.gov.in
317.0,0.0379,0.2114,0.0,65.0,15.0,158.9297,89.5769,19.0,6.0,10.0,http://admis.hp.nic.in/epension/epensionkhoj.asp
317.0,0.0505,0.1356,1.0,27.0,81.0,91.0879,66.3604,9.0,14.0,8.0,http://www.nehu.ac.in
317.0,0.0726,0.2019,0.0,12.0,36.0,3108.2832,96.6738,35.0,12.0,18.0,http://uplabour.gov.in
317.0,0.0915,0.0662,0.0,24.0,43.0,2568.4316,96.6392,19.0,17.0,7.0,http://upparliamentaryaffairs.gov.in
317.0,0.1104,0.3438,1.0,154.0,34.0,3261.5566,85.5855,43.0,16.0,52.0,http://www.jktdc.co.in
317.0,0.1167,0.2461,0.0,14.0,53.0,1003.7305,93.6048,11.0,14.0,1.0,http://orienvappellateauthority.nic.in
317.0,0.1167,0.4826,0.0,15.0,66.0,598.3154,63.826,29.0,16.0,18.0,http://bijnor.nic.in
317.0,0.1356,0.3912,0.0,107.0,34.0,1160.0146,98.8814,20.0,16.0,15.0,http://trti.maharashtra.gov.in
317.0,0.1893,0.5363,0.0,24.0,70.0,2123.4102,96.381,22.0,14.0,28.0,http://www.iipa.org.in
317.0,0.1924,0.1199,0.0,17.0,38.0,571.7246,79.3844,37.0,11.0,0.0,http://www.ncscm.org
318.0,0.0,0.2107,0.0,88.0,53.0,1633.2803,97.7704,75.0,10.0,0.0,http://www.kvsrojabalpur.org
318.0,0.0,0.2704,0.0,95.0,30.0,597.1064,93.2677,145.0,14.0,12.0,http://www.rdso.indianrailways.gov.in
318.0,0.0094,0.2925,5.0,58.0,43.0,1466.6846,93.0619,36.0,9.0,0.0,http://kvbalasore.org
318.0,0.0126,0.2075,7.0,198.0,64.0,6091.0186,98.0706,66.0,10.0,1.0,http://www.unishivaji.ac.in
318.0,0.0126,0.6006,0.0,221.0,43.0,5221.6074,98.6134,69.0,11.0,13.0,http://ipr.tg.nic.in
318.0,0.0252,0.1792,0.0,0.0,33.0,1067.207,74.6931,7.0,12.0,7.0,http://cercind.gov.in
318.0,0.0535,0.0975,2.0,12.0,42.0,2350.0869,92.7367,25.0,17.0,0.0,http://www.itipanaji.goa.gov.in
318.0,0.0629,0.7673,0.0,88.0,61.0,362.0625,92.5015,49.0,6.0,58.0,http://dmc.kar.nic.in
318.0,0.0692,0.1258,0.0,16.0,19.0,771.0137,95.3199,10.0,14.0,2.0,http://eacpm.gov.in
318.0,0.0786,0.2013,0.0,71.0,25.0,820.9141,86.0137,24.0,11.0,1.0,http://getco.co.in
318.0,0.0943,0.5094,0.0,9.0,58.0,516.8066,62.3034,25.0,7.0,14.0,http://rudraprayag.gov.in
318.0,0.1069,0.2484,3.0,49.0,40.0,24114.7627,98.8196,56.0,10.0,13.0,http://envis.nic.in
318.0,0.1258,0.5881,0.0,2.0,69.0,547.1562,61.5221,24.0,12.0,13.0,http://aurangabad.gov.in
318.0,0.2296,0.2893,1.0,7.0,30.0,1016.9766,95.5283,27.0,9.0,0.0,http://ncti.gov.in
319.0,0.0063,0.0533,0.0,29.0,6.0,175.9092,93.1727,8.0,16.0,1.0,http://lakdirhealth.gov.in
319.0,0.0439,0.2257,3.0,70.0,33.0,7500.3594,99.0832,201.0,15.0,1.0,http://keralawomenscommission.gov.in
319.0,0.0627,0.1223,3.0,14.0,47.0,3070.085,94.9118,17.0,19.0,0.0,http://www.itipernem.goa.gov.in
319.0,0.0784,0.0846,3.0,4.0,28.0,852.3613,50.0164,18.0,10.0,0.0,http://cet.gujarat.gov.in
319.0,0.0846,0.0564,0.0,7.0,48.0,866.1953,78.5676,67.0,6.0,0.0,http://vadodaradp.gujarat.gov.in
320.0,0.0,0.0938,0.0,190.0,46.0,385.2568,88.9869,101.0,14.0,0.0,http://delhi.gov.in/wps/wcm/connect/lib_vigilance/Vigilance/Home
320.0,0.0,0.1688,0.0,19.0,30.0,2083.4883,96.0519,20.0,11.0,0.0,http://www.dcsem.gov.in
320.0,0.0,0.2188,9.0,102.0,27.0,1343.4551,88.8385,26.0,20.0,1.0,http://ndc.nic.in
320.0,0.0125,0.1375,4.0,308.0,40.0,593.9922,96.4457,72.0,4.0,1.0,http://www.dfs.gujarat.gov.in
320.0,0.0156,1.1469,0.0,156.0,34.0,228.7324,88.6193,7.0,22.0,41.0,http://jnvpuri.nic.in
320.0,0.0187,0.7937,0.0,68.0,31.0,92.5186,76.3012,34.0,10.0,33.0,http://tbjee.nic.in
320.0,0.0219,0.1719,0.0,5.0,12.0,124.8252,91.8769,2.0,8.0,8.0,http://jksocialforestry.nic.in
320.0,0.025,0.3125,3.0,34.0,31.0,6168.7363,96.9351,33.0,14.0,0.0,http://www.kvbhawanipatna.org
320.0,0.0375,0.0906,1.0,49.0,60.0,261.4854,80.5905,10.0,8.0,4.0,http://sikkim-ahvs.gov.in
320.0,0.0406,0.0906,3.0,55.0,38.0,359.7119,90.8947,19.0,8.0,2.0,http://patnahighcourt.gov.in
320.0,0.0469,0.1406,0.0,21.0,49.0,401.792,86.2892,74.0,10.0,1.0,http://agkar.cag.gov.in
320.0,0.05,0.1875,2.0,25.0,24.0,1192.8311,54.6089,4.0,7.0,2.0,http://www.tantransco.gov.in
320.0,0.0813,0.225,0.0,4.0,48.0,894.8418,79.6112,23.0,6.0,0.0,http://chdpr.gov.in
320.0,0.1562,0.15,1.0,118.0,80.0,1399.2256,92.9482,46.0,16.0,0.0,http://www.dietgangtok.nic.in
321.0,0.0,0.0467,1.0,96.0,10.0,92.21,91.3464,13.0,8.0,0.0,http://hrtransport.gov.in
321.0,0.0,0.1215,0.0,7.0,23.0,240.7695,91.4641,6.0,15.0,3.0,http://baksa.gov.in
321.0,0.0,0.2648,1.0,21.0,21.0,136.6504,71.3907,6.0,4.0,5.0,http://cstripura.nic.in
321.0,0.0,0.3427,0.0,143.0,35.0,1863.9033,94.5953,39.0,14.0,6.0,http://www.ipds.gov.in
321.0,0.0093,0.1745,0.0,24.0,22.0,1002.2891,96.0673,4.0,11.0,2.0,http://udpamizoram.nic.in
321.0,0.0561,0.1526,0.0,4.0,31.0,497.2754,79.7632,17.0,12.0,0.0,http://cexbokaro.gov.in
321.0,0.0685,0.1184,0.0,27.0,27.0,1256.3643,98.6555,13.0,10.0,2.0,http://industrieskashmir.nic.in
321.0,0.1121,0.5358,0.0,17.0,68.0,542.5771,60.1263,33.0,13.0,12.0,http://chitrakoot.nic.in
321.0,0.1277,0.2773,1.0,7.0,47.0,37826.2344,99.1307,43.0,12.0,19.0,http://www.ngri.org.in
321.0,0.1402,0.1526,0.0,37.0,46.0,2421.2383,96.7906,26.0,14.0,22.0,http://www.nift.ac.in/raebareli
321.0,0.1402,0.2087,0.0,42.0,43.0,3378.7705,87.407,47.0,11.0,15.0,http://museumsrajasthan.gov.in
321.0,0.3769,0.3551,2.0,10.0,40.0,8184.1025,95.3083,37.0,9.0,32.0,http://epashuhaat.gov.in
322.0,0.0,0.0994,0.0,320.0,63.0,13648.8691,99.4788,25.0,13.0,2.0,http://www.cdfd.org.in
322.0,0.0,0.1335,1.0,306.0,19.0,174.9678,95.7844,84.0,10.0,1.0,http://www.jksidco.org
322.0,0.0093,0.4472,0.0,27.0,42.0,14679.8018,99.7655,18.0,13.0,4.0,http://www.dgrindia.com
322.0,0.0714,0.5311,2.0,2.0,41.0,906.9199,89.0118,5.0,6.0,29.0,http://hcraj.nic.in
322.0,0.0932,0.059,0.0,4.0,47.0,2643.3076,96.6193,28.0,12.0,0.0,http://diettura.gov.in
322.0,0.1429,0.2888,0.0,186.0,3.0,937.3525,93.9748,52.0,9.0,16.0,http://sainikschoolpunglwa.nic.in
322.0,0.1925,0.1957,0.0,28.0,37.0,255.5811,94.3152,58.0,8.0,3.0,http://dectmeg.nic.in
323.0,0.0,0.0372,4.0,51.0,54.0,868.6143,96.8265,9.0,7.0,0.0,http://www.mizoramassembly.in
323.0,0.0,0.2291,0.0,192.0,38.0,330.0811,89.1412,42.0,15.0,0.0,http://www.ksvuniversity.org.in
323.0,0.0,0.2601,0.0,182.0,47.0,202.8926,82.4203,31.0,10.0,8.0,http://fineartakademiup.nic.in
323.0,0.0402,0.031,6.0,42.0,46.0,2347.5059,98.2029,38.0,13.0,0.0,http://www.hpwc.kerala.gov.in
323.0,0.161,0.4334,0.0,11.0,72.0,598.1221,63.8599,34.0,13.0,10.0,http://faridabad.nic.in
323.0,0.3065,0.1858,1.0,10.0,35.0,1581.7891,97.7427,28.0,10.0,0.0,http://www.idplindia.in
323.0,0.3746,0.0743,0.0,5.0,42.0,662.6436,98.6038,15.0,9.0,0.0,http://www.aec.ac.in
324.0,0.0,0.2438,1.0,58.0,24.0,986.2051,98.1275,34.0,19.0,2.0,http://www.nair.indianrailways.gov.in
324.0,0.0062,0.1049,0.0,6.0,66.0,467.3164,97.1408,6.0,12.0,0.0,http://finance.maharashtra.gov.in
324.0,0.0463,0.0679,1.0,49.0,29.0,7327.7314,99.6371,14.0,6.0,2.0,http://www.bhelbpl.co.in
324.0,0.0586,0.2809,0.0,64.0,27.0,378.3564,92.7475,10.0,10.0,34.0,http://shimoga.nic.in
324.0,0.071,0.1142,0.0,8.0,21.0,1496.6084,86.2245,22.0,12.0,0.0,http://megeducation.gov.in
324.0,0.1111,0.0247,0.0,4.0,81.0,752.9766,78.5452,41.0,11.0,2.0,http://www.ashoknagar.mp.gov.in
324.0,0.1759,0.2006,0.0,15.0,33.0,3204.9414,97.8885,15.0,13.0,11.0,http://www.cbfaizabad.org.in
324.0,0.1975,0.5494,0.0,9.0,73.0,510.9277,60.0017,30.0,7.0,14.0,http://kohima.nic.in
324.0,0.6173,0.2315,5.0,2426.0,27.0,2258.0273,96.3169,491.0,13.0,13.0,http://rd.up.nic.in
324.0,0.6358,0.2469,0.0,69.0,38.0,138.208,79.6623,7.0,14.0,8.0,http://www.kecua.ac.in
324.0,0.7994,0.1574,0.0,17.0,54.0,2874.9316,97.9894,38.0,16.0,5.0,http://urducouncil.nic.in
325.0,0.0,0.0646,0.0,47.0,37.0,949.7578,94.9818,51.0,16.0,0.0,http://southsikkim.nic.in
325.0,0.0,0.08,6.0,0.0,49.0,162656.0273,99.9655,62.0,11.0,0.0,http://www.envismadrasuniv.org
325.0,0.0,0.1723,1.0,52.0,34.0,2521.9521,99.2261,18.0,10.0,15.0,http://www.agasm.cag.gov.in
325.0,0.0123,0.3323,1.0,98.0,26.0,544.1934,94.3864,35.0,14.0,4.0,http://orissalms.in/lms
325.0,0.0215,0.1723,1.0,9.0,18.0,2316.125,93.204,29.0,11.0,2.0,http://siechd.nic.in
325.0,0.0277,0.0954,6.0,10.0,22.0,1712.249,79.0544,18.0,16.0,2.0,http://www.dme.kerala.gov.in
325.0,0.0523,0.3292,1.0,83.0,48.0,851.1729,76.1725,130.0,13.0,12.0,http://www.sr.indianrailways.gov.in
325.0,0.0708,0.2185,0.0,14.0,58.0,2599.6348,98.2376,69.0,8.0,0.0,http://www.hindustanpetroleum.com
325.0,0.0738,0.3508,0.0,30.0,31.0,1124.8789,96.6789,9.0,13.0,6.0,http://empsconline.gov.in
325.0,0.12,0.0492,1.0,9.0,23.0,1200.5088,98.7594,5.0,16.0,5.0,http://www.auttvl.ac.in
325.0,0.36,0.24,0.0,17.0,52.0,2104.5293,95.9962,55.0,14.0,1.0,http://cpcbenvis.nic.in
325.0,0.4585,0.2308,0.0,57.0,47.0,2172.2725,97.0725,27.0,14.0,0.0,http://murshidabad.gov.in
326.0,0.0,0.0521,0.0,197.0,48.0,324.2471,84.7727,93.0,19.0,0.0,http://wcd.delhigovt.nic.in
326.0,0.0,0.1748,0.0,112.0,27.0,191.8418,85.7208,101.0,10.0,8.0,http://www.braithwaiteindia.com
326.0,0.0,0.2883,2.0,61.0,12.0,215.583,93.6754,11.0,10.0,4.0,http://www.coopgoa.gov.in
326.0,0.0123,0.2883,5.0,21.0,32.0,2234.2021,96.9048,35.0,8.0,17.0,http://www.upfcindia.com
326.0,0.0184,0.089,0.0,45.0,25.0,860.8984,97.7787,10.0,12.0,3.0,http://www.dol.goa.gov.in
326.0,0.0307,0.1472,0.0,6.0,28.0,647.1836,93.7038,40.0,12.0,0.0,http://megwaterresources.gov.in
326.0,0.0706,0.3681,4.0,125.0,50.0,1020.1475,94.5766,57.0,12.0,3.0,http://www.kvmountabu.org
326.0,0.1043,0.1503,3.0,4.0,65.0,1156.1436,98.0535,22.0,6.0,0.0,http://guj.nic.in
326.0,0.1135,0.4172,0.0,10.0,78.0,588.5068,63.2399,28.0,11.0,8.0,http://bareilly.nic.in
326.0,0.1227,0.0706,1.0,31.0,9.0,6837.8838,99.5947,13.0,13.0,1.0,http://exciseportal.py.gov.in
326.0,0.1534,0.5767,0.0,4.0,66.0,533.3652,60.5345,27.0,8.0,12.0,http://osmanabad.gov.in
327.0,0.0,0.0765,0.0,5.0,35.0,697.3594,97.7205,35.0,15.0,0.0,http://www.upsugarfed.org
327.0,0.0,0.0856,11.0,7.0,56.0,2939.9883,98.0918,63.0,14.0,0.0,http://www.dzumenvis.nic.in
327.0,0.0,0.1162,2.0,13.0,53.0,3727.5479,97.5463,83.0,13.0,0.0,http://mpa.gov.in
327.0,0.0,0.211,0.0,71.0,13.0,124.2998,97.0137,4.0,7.0,0.0,http://www.mstc.co.in
327.0,0.0,0.4067,0.0,15.0,35.0,246.2393,92.9367,32.0,10.0,1.0,http://www.rdpl-india.in
327.0,0.0183,0.1437,0.0,3.0,21.0,7107.2539,97.1443,25.0,9.0,0.0,http://bpk.puducherry.gov.in
327.0,0.0336,0.1346,0.0,4.0,59.0,3756.085,93.4723,31.0,12.0,50.0,http://solapurpolice.gov.in
327.0,0.0367,0.1896,0.0,24.0,48.0,296.54,95.9928,16.0,5.0,1.0,http://www.nou.ac.in
327.0,0.055,0.1529,3.0,15.0,46.0,1354.1553,93.1168,42.0,12.0,0.0,http://www.mahaurja.com
327.0,0.0979,0.263,0.0,0.0,53.0,406.1943,90.3744,10.0,13.0,0.0,http://tspcb.cgg.gov.in
327.0,0.1498,0.2171,0.0,14.0,29.0,905.748,96.1344,15.0,20.0,0.0,http://www.registry.in
327.0,0.156,0.2905,0.0,7.0,23.0,2776.7334,96.0617,28.0,12.0,22.0,http://www.pdcor.com
327.0,0.1896,0.5352,2.0,127.0,123.0,902.1992,76.2032,28.0,5.0,9.0,http://ruraldiksha.nic.in
327.0,0.8563,0.0948,0.0,49.0,53.0,1162.6152,65.5866,45.0,11.0,0.0,http://sindhudurgpolice.gov.in
328.0,0.0,0.2317,16.0,1.0,65.0,1181.8184,90.9567,77.0,8.0,4.0,http://terienvis.nic.in
328.0,0.0335,0.1524,0.0,7.0,42.0,2506.4492,99.3138,24.0,12.0,14.0,http://uptreasuries.gov.in
328.0,0.0579,0.3689,0.0,38.0,38.0,1809.7871,98.4678,19.0,16.0,2.0,http://siaet.nic.in
328.0,0.061,0.2043,0.0,42.0,35.0,1000.9902,94.5313,18.0,14.0,0.0,http://www.coalcontroller.gov.in
328.0,0.0854,0.6402,0.0,2.0,76.0,547.7051,61.4829,27.0,6.0,24.0,http://kanker.gov.in
328.0,0.1159,0.2104,1.0,6.0,53.0,17584.9482,98.6878,44.0,7.0,0.0,http://www.mpindustry.gov.in
328.0,0.1311,0.1037,1.0,6.0,24.0,2925.917,99.0842,27.0,21.0,1.0,http://wbicc.in
328.0,0.1799,0.1006,3.0,1.0,17.0,268.4238,90.2636,7.0,14.0,1.0,http://vfj.nic.in
328.0,0.1982,0.375,2.0,22.0,25.0,12091.8809,93.1937,58.0,14.0,14.0,http://urban.goa.gov.in
328.0,0.2652,0.0884,0.0,34.0,29.0,1332.0029,82.3966,8.0,11.0,6.0,http://webratna.india.gov.in
329.0,0.003,0.0973,1.0,4.0,29.0,429.0703,98.6781,16.0,20.0,6.0,http://www.asiranchi.org
329.0,0.0152,0.2553,6.0,453.0,38.0,185.0107,91.5588,87.0,14.0,4.0,http://srldc.org
329.0,0.0213,0.2006,2.0,41.0,20.0,315.6807,93.2793,9.0,11.0,0.0,http://www.uafdc.in
329.0,0.0274,0.1824,0.0,56.0,20.0,114.5186,74.5913,15.0,11.0,4.0,http://nbo.nic.in
329.0,0.0274,0.2827,0.0,18.0,52.0,916.6162,95.4618,38.0,10.0,0.0,http://shillongpolice.gov.in
329.0,0.0274,0.7295,1.0,243.0,13.0,685.8721,98.7006,58.0,11.0,47.0,http://www.drdatinsukia.com
329.0,0.0304,0.1854,1.0,108.0,39.0,855.8848,33.2143,37.0,10.0,1.0,http://www.kvafsbihta.org
329.0,0.0486,0.1915,1.0,3.0,48.0,1491.7217,99.1903,70.0,11.0,3.0,http://ssgpurch.puchd.ac.in
329.0,0.0517,0.1884,1.0,7.0,51.0,308.5156,81.3437,10.0,7.0,1.0,http://www.isro.gov.in/about-isro/laboratory-electro-optics-systems-leos
329.0,0.079,0.4529,0.0,10.0,77.0,603.3027,64.16,31.0,12.0,18.0,http://kannauj.nic.in
329.0,0.1246,0.459,0.0,11.0,80.0,598.4434,63.8373,34.0,13.0,12.0,http://pratapgarh.nic.in
329.0,0.1429,0.2158,0.0,7.0,68.0,3532.1201,98.2854,55.0,4.0,4.0,http://pharmaceuticals.gov.in
329.0,0.2888,0.1824,2.0,12.0,78.0,1641.4824,93.0997,20.0,9.0,6.0,http://www.rajsec.rajasthan.gov.in
329.0,0.4103,0.1641,1.0,12.0,39.0,5069.2363,87.9087,26.0,2.0,17.0,http://www.jalanidhi.kerala.gov.in
329.0,0.4681,0.1733,1.0,9.0,23.0,2510.3203,92.1092,14.0,6.0,0.0,http://www.calcuttahighcourt.gov.in
330.0,0.0273,0.1061,1.0,200.0,58.0,278.0771,81.901,90.0,15.0,1.0,http://delhihomeguards.nic.in
330.0,0.0788,0.5182,3.0,53.0,38.0,47019.291,99.7321,25.0,13.0,0.0,http://www.gpc.nic.in
330.0,0.1364,0.1727,0.0,8.0,76.0,535.4355,60.3513,27.0,6.0,14.0,http://chickmagalur.nic.in
330.0,0.1636,0.3,0.0,61.0,43.0,7841.5176,99.3256,44.0,20.0,1.0,http://www.zietbbsr.org
331.0,0.0,0.1601,0.0,190.0,24.0,195.6387,97.305,81.0,16.0,3.0,http://pupwb.org
331.0,0.0,0.1873,1.0,6.0,81.0,2148.6953,99.111,162.0,12.0,0.0,http://www.jiwaji.edu
331.0,0.0091,0.3625,21.0,215.0,49.0,1602.8418,96.7491,39.0,11.0,10.0,http://www.jnvshimoga.gov.in
331.0,0.0121,3.719,4.0,259.0,39.0,959.5781,92.5091,58.0,6.0,62.0,http://www.kvarakkonamone.tn.nic.in
331.0,0.0181,0.142,1.0,33.0,44.0,1436.8027,78.5747,21.0,12.0,7.0,http://www.kseb.in
331.0,0.0906,0.5408,0.0,7.0,79.0,546.7959,61.4175,29.0,10.0,16.0,http://dhalai.gov.in
332.0,0.0,0.1054,0.0,0.0,22.0,441.2725,91.35,15.0,20.0,6.0,http://www.tnmaritime.com
332.0,0.0,0.2078,0.0,169.0,48.0,595.3086,96.1214,23.0,10.0,1.0,http://www.sird.tn.nic.in
332.0,0.006,0.1265,1.0,53.0,20.0,988.3047,97.6042,43.0,22.0,4.0,http://www.brdmc.org
332.0,0.0301,0.2048,0.0,6.0,35.0,370.5068,61.9875,8.0,13.0,0.0,http://westerncoal.nic.in
332.0,0.0331,0.0452,0.0,4.0,27.0,279.3398,95.7297,5.0,11.0,1.0,http://nehumba.nic.in
332.0,0.0361,0.1777,1.0,86.0,59.0,35394.8096,99.8763,75.0,11.0,2.0,http://www.iiitdm.ac.in
332.0,0.0422,0.1446,0.0,31.0,55.0,2311.582,98.4003,26.0,13.0,0.0,http://www.jawaharinstitutepahalgam.com
332.0,0.0452,0.0482,3.0,9.0,12.0,1758.3057,81.2504,10.0,15.0,18.0,http://epension.wbhed.gov.in
332.0,0.0482,0.1536,1.0,1.0,32.0,2299.6699,90.3007,29.0,20.0,0.0,http://www.cprpune.org
332.0,0.0843,0.2801,0.0,34.0,20.0,113.2441,83.3592,4.0,6.0,13.0,http://dhe.goa.gov.in
332.0,0.1235,0.1325,0.0,7.0,14.0,209.9043,83.1462,2.0,8.0,0.0,http://jksvc.gov.in
332.0,0.241,0.3072,0.0,26.0,23.0,1576.3076,79.3178,19.0,12.0,17.0,http://www.iumeghalaya.edu.in
332.0,0.25,0.4367,1.0,32.0,39.0,3260.7705,43.5471,34.0,11.0,30.0,http://keralataxes.gov.in
333.0,0.0,0.1772,10.0,55.0,31.0,957.2705,98.7722,33.0,15.0,0.0,http://www.pantnagarseeds.com
333.0,0.006,0.1321,0.0,84.0,48.0,344.5166,91.4407,23.0,8.0,1.0,http://www.bhaderwahcampus.in
333.0,0.0751,0.3093,1.0,97.0,44.0,13679.5977,99.7747,40.0,12.0,80.0,http://fssai.gov.in
333.0,0.0781,0.1502,0.0,1.0,49.0,1725.3457,98.9062,26.0,11.0,0.0,http://sipmiu.nic.in
333.0,0.1231,0.4565,0.0,10.0,80.0,14.7744,0.0,36.0,7.0,10.0,http://southgoa.gov.in
333.0,0.1411,0.4565,0.0,9.0,79.0,598.335,63.8298,28.0,13.0,8.0,http://hathras.nic.in
333.0,0.1502,0.2102,0.0,10.0,39.0,1644.624,97.1422,14.0,13.0,0.0,http://mati.gov.in
334.0,0.0,0.0539,0.0,37.0,16.0,855.4805,97.3912,45.0,9.0,0.0,http://www.ildc.in
334.0,0.0,0.1707,1.0,4.0,29.0,275.0049,90.9071,6.0,8.0,0.0,http://cem.sameer.gov.in
334.0,0.006,0.0898,2.0,24.0,20.0,318.5283,87.3822,45.0,11.0,0.0,http://www.aiada.in
334.0,0.021,0.1647,6.0,53.0,26.0,12282.54,99.348,187.0,8.0,0.0,http://www.kvpasighat.org.in
334.0,0.0359,0.1317,0.0,19.0,29.0,675.5352,93.5474,15.0,13.0,6.0,http://nscw.nagaland.gov.in
334.0,0.0629,0.2246,0.0,5.0,60.0,1142.7773,93.2566,17.0,11.0,4.0,http://mpenergy.nic.in
334.0,0.0719,0.1048,0.0,6.0,57.0,929.4395,93.7105,17.0,14.0,0.0,http://www.agodi.cag.gov.in
334.0,0.0719,0.1048,0.0,6.0,57.0,1040.0596,94.3799,17.0,12.0,0.0,http://agodisha.gov.in
334.0,0.1078,0.0269,0.0,6.0,82.0,6016.0449,97.0327,66.0,9.0,2.0,http://bhopal.mp.gov.in
334.0,0.1198,0.5329,0.0,9.0,76.0,513.416,59.728,31.0,12.0,13.0,http://karnal.gov.in
334.0,0.3683,0.3144,1.0,4.0,17.0,1223.3418,99.317,19.0,10.0,5.0,http://www.sec.goa.gov.in
335.0,0.0,0.0358,0.0,0.0,60.0,215.8262,81.3132,7.0,6.0,0.0,http://kvjharsuguda.com
335.0,0.0,0.1075,0.0,252.0,41.0,906.4434,92.2856,74.0,16.0,2.0,http://gujhd.gujarat.gov.in
335.0,0.0179,0.1881,0.0,136.0,38.0,488.1191,90.5547,43.0,16.0,4.0,http://www.kvmiransahib.ac.in
335.0,0.0269,0.1672,0.0,4.0,37.0,94.2559,47.0306,36.0,20.0,6.0,http://www.gcelt.gov.in
335.0,0.0269,0.2806,1.0,105.0,61.0,4754.2256,95.1397,69.0,19.0,4.0,http://pwd.tripura.gov.in
335.0,0.0328,0.1015,3.0,46.0,40.0,735.5781,88.6792,13.0,6.0,0.0,http://socialwelfare.goa.gov.in
335.0,0.0358,0.3493,1.0,39.0,21.0,525.4736,90.1441,7.0,9.0,1.0,http://nsap.nic.in
335.0,0.0388,0.409,0.0,116.0,70.0,64.6816,89.2291,16.0,7.0,3.0,http://www.nbsenagaland.com
